Date,AAPL,NVDA,TSLA
2021-05-24,124.54558563232422,15.577853202819824,202.14666748046875
2021-05-25,124.34959411621094,15.613524436950684,201.56333923339844
2021-05-26,124.30059814453125,15.665657997131348,206.3766632080078
2021-05-27,122.76214599609375,15.454122543334961,210.28334045410156
2021-05-28,122.10562133789062,16.208965301513672,208.4066619873047
2021-06-01,121.7822494506836,16.228923797607422,207.96665954589844
2021-06-02,122.54656982421875,16.741552352905273,201.7066650390625
2021-06-03,121.0571060180664,16.93263053894043,190.94667053222656
2021-06-04,123.35989379882812,17.53980255126953,199.68333435058594
2021-06-07,123.36970520019531,17.580459594726562,201.7100067138672
2021-06-08,124.19281768798828,17.41881561279297,201.19667053222656
2021-06-09,124.57496643066406,17.324251174926758,199.5933380126953
2021-06-10,123.57547760009766,17.390872955322266,203.3733367919922
2021-06-11,124.79055786132812,17.79033851623535,203.29666137695312
2021-06-14,127.857666015625,17.983461380004883,205.89666748046875
2021-06-15,127.0345458984375,17.753658294677734,199.7866668701172
2021-06-16,127.53427124023438,17.775367736816406,201.6233367919922
2021-06-17,129.14134216308594,18.620708465576172,205.53334045410156
2021-06-18,127.83806610107422,18.602243423461914,207.77000427246094
2021-06-21,129.64109802246094,18.391157150268555,206.94332885742188
2021-06-22,131.2873077392578,18.849754333496094,207.90333557128906
2021-06-23,131.01292419433594,19.01992416381836,218.85667419433594
2021-06-24,130.728759765625,19.167882919311523,226.60667419433594
2021-06-25,130.43478393554688,18.993728637695312,223.9566650390625
2021-06-28,132.07122802734375,19.94585609436035,229.57333374023438
2021-06-29,133.59007263183594,19.987525939941406,226.9199981689453
2021-06-30,134.2073974609375,19.96332550048828,226.56666564941406
2021-07-01,134.5111846923828,20.172412872314453,225.97332763671875
2021-07-02,137.1470947265625,20.446876525878906,226.3000030517578
2021-07-06,139.16571044921875,20.657958984375,219.86000061035156
2021-07-07,141.66448974609375,20.331851959228516,214.88333129882812
2021-07-08,140.36119079589844,19.863767623901367,217.60333251953125
2021-07-09,142.19363403320312,20.010976791381836,218.98333740234375
2021-07-12,141.5958709716797,20.472322463989258,228.56666564941406
2021-07-13,142.7129364013672,20.21034049987793,222.84666442871094
2021-07-14,146.15240478515625,19.802637100219727,217.7933349609375
2021-07-15,145.49588012695312,18.929100036621094,216.86666870117188
2021-07-16,143.44790649414062,18.125429153442383,214.74000549316406
2021-07-19,139.5870819091797,18.742971420288086,215.4066619873047
2021-07-20,143.2126922607422,18.575546264648438,220.1666717529297
2021-07-21,142.47779846191406,19.37198257446289,218.42999267578125
2021-07-22,143.84967041015625,19.555625915527344,216.4199981689453
2021-07-23,145.5742950439453,19.519697189331055,214.4600067138672
2021-07-26,145.9956512451172,19.256210327148438,219.2066650390625
2021-07-27,143.82025146484375,19.170377731323242,214.92666625976562
2021-07-28,142.0662078857422,19.46480369567871,215.66000366210938
2021-07-29,142.7129364013672,19.623491287231445,225.78334045410156
2021-07-30,142.92855834960938,19.4608097076416,229.06666564941406
2021-08-02,142.59536743164062,19.711318969726562,236.55667114257812
2021-08-03,144.39842224121094,19.77618980407715,236.5800018310547
2021-08-04,143.9966583251953,20.234289169311523,236.97332763671875
2021-08-05,144.1044158935547,20.596580505371094,238.2100067138672
2021-08-06,143.41744995117188,20.32611083984375,233.03334045410156
2021-08-09,143.36842346191406,20.255250930786133,237.9199981689453
2021-08-10,142.8875732421875,19.896953582763672,236.663330078125
2021-08-11,143.14268493652344,19.660415649414062,235.94000244140625
2021-08-12,146.11624145507812,19.866016387939453,240.75
2021-08-13,146.3223419189453,20.148462295532227,239.05667114257812
2021-08-16,148.30470275878906,19.910930633544922,228.72332763671875
2021-08-17,147.3920440673828,19.419889450073242,221.90333557128906
2021-08-18,143.63339233398438,19.002710342407227,229.663330078125
2021-08-19,143.96705627441406,19.759225845336914,224.49000549316406
2021-08-20,145.42929077148438,20.775230407714844,226.75332641601562
2021-08-23,146.9209747314453,21.914993286132812,235.43333435058594
2021-08-24,146.83262634277344,21.75031852722168,236.163330078125
2021-08-25,145.59613037109375,22.169490814208984,237.06666564941406
2021-08-26,144.79139709472656,22.024778366088867,233.72000122070312
2021-08-27,145.83168029785156,22.59166717529297,237.30667114257812
2021-08-30,150.2674560546875,22.643564224243164,243.6366729736328
2021-08-31,149.00148010253906,22.345094680786133,245.24000549316406
2021-09-01,149.66879272460938,22.4010009765625,244.69667053222656
2021-09-02,150.78756713867188,22.356075286865234,244.1300048828125
2021-09-03,151.42547607421875,22.802278518676758,244.52333068847656
2021-09-07,153.7709503173828,22.62160301208496,250.97332763671875
2021-09-08,152.2203826904297,22.29917335510254,251.2899932861328
2021-09-09,151.1997528076172,22.137466430664062,251.6199951171875
2021-09-10,146.19476318359375,22.437931060791016,245.42333984375
2021-09-13,146.76394653320312,22.112512588500977,247.6666717529297
2021-09-14,145.360595703125,22.20235252380371,248.163330078125
2021-09-15,146.25360107421875,22.301172256469727,251.94332885742188
2021-09-16,146.01808166503906,22.20235252380371,252.3300018310547
2021-09-17,143.3389434814453,21.860958099365234,253.163330078125
2021-09-20,140.27708435058594,21.07536506652832,243.38999938964844
2021-09-21,140.75794982910156,21.208126068115234,246.4600067138672
2021-09-22,143.1328887939453,21.90188980102539,250.64666748046875
2021-09-23,144.09461975097656,22.441925048828125,251.2133331298828
2021-09-24,144.1829376220703,22.041637420654297,258.1300048828125
2021-09-27,142.6617889404297,21.62139129638672,263.78668212890625
2021-09-28,139.26629638671875,20.662097930908203,259.1866760253906
2021-09-29,140.16912841796875,20.480426788330078,260.4366760253906
2021-09-30,138.86390686035156,20.6790714263916,258.49334716796875
2021-10-01,139.9924774169922,20.705026626586914,258.40667724609375
2021-10-04,136.54786682128906,19.696826934814453,260.510009765625
2021-10-05,138.48117065429688,20.41454315185547,260.1966552734375
2021-10-06,139.35459899902344,20.66309928894043,260.9166564941406
2021-10-07,140.62057495117188,21.037433624267578,264.53668212890625
2021-10-08,140.23782348632812,20.793865203857422,261.8299865722656
2021-10-11,140.1495361328125,20.65810775756836,263.9800109863281
2021-10-12,138.87371826171875,20.634151458740234,268.5733337402344
2021-10-13,138.28492736816406,20.901674270629883,270.3599853515625
2021-10-14,141.08180236816406,21.707237243652344,272.7733459472656
2021-10-15,142.14169311523438,21.823026657104492,281.010009765625
2021-10-18,143.81982421875,22.182388305664062,290.03668212890625
2021-10-19,145.98866271972656,22.250268936157227,288.0899963378906
2021-10-20,146.4793243408203,22.0635986328125,288.6000061035156
2021-10-21,146.6952362060547,22.651548385620117,298.0
2021-10-22,145.91995239257812,22.685489654541016,303.2266540527344
2021-10-25,145.8708953857422,23.12470245361328,341.6199951171875
2021-10-26,146.53822326660156,24.672941207885742,339.4766540527344
2021-10-27,146.07699584960938,24.407413482666016,345.9533386230469
