Date,AAPL,TSLA
2020-07-22,94.6795883178711,106.15533447265625
2020-07-23,90.37013244628906,100.87133026123047
2020-07-24,90.14622497558594,94.46666717529297
2020-07-27,92.28273010253906,102.63999938964844
2020-07-28,90.7667465209961,98.43267059326172
2020-07-29,92.50660705566406,99.94066619873047
2020-07-30,93.62593078613281,99.16600036621094
2020-07-31,103.42750549316406,95.38400268554688
2020-08-03,106.03366088867188,99.0
2020-08-04,106.74175262451172,99.13333129882812
2020-08-05,107.12864685058594,99.00133514404297
2020-08-06,110.86629486083984,99.30533599853516
2020-08-07,108.34565734863281,96.84733581542969
2020-08-10,109.92045593261719,94.57133483886719
2020-08-11,106.65142822265625,91.6259994506836
2020-08-12,110.1958999633789,103.65066528320312
2020-08-13,112.14611053466797,108.06666564941406
2020-08-14,112.04617309570312,110.04733276367188
2020-08-17,111.75363159179688,122.3759994506836
2020-08-18,112.68484497070312,125.80599975585938
2020-08-19,112.82623291015625,125.23533630371094
2020-08-20,115.32979583740234,133.45533752441406
2020-08-21,121.27304077148438,136.6653289794922
2020-08-24,122.7234878540039,134.27999877929688
2020-08-25,121.71671295166016,134.8893280029297
2020-08-26,123.3719253540039,143.54466247558594
2020-08-27,121.89710235595703,149.25
2020-08-28,121.69963836669922,147.55999755859375
2020-08-31,125.82671356201172,166.10667419433594
2020-09-01,130.8387451171875,158.35000610351562
2020-09-02,128.12794494628906,149.1233367919922
2020-09-03,117.86991119384766,135.6666717529297
2020-09-04,117.94792175292969,139.44000244140625
2020-09-08,110.0106430053711,110.06999969482422
2020-09-09,114.39859008789062,122.09333038330078
2020-09-10,110.6639404296875,123.77999877929688
2020-09-11,109.21105194091797,124.23999786376953
2020-09-14,112.48738861083984,139.8733367919922
2020-09-15,112.66291809082031,149.9199981689453
2020-09-16,109.33782196044922,147.25332641601562
2020-09-17,107.5923843383789,141.14332580566406
2020-09-18,104.17955780029297,147.38333129882812
2020-09-21,107.33887481689453,149.79666137695312
2020-09-22,109.0257797241211,141.41000366210938
2020-09-23,104.45258331298828,126.78666687011719
2020-09-24,105.5251693725586,129.26333618164062
2020-09-25,109.48409271240234,135.77999877929688
2020-09-28,112.09735107421875,140.39999389648438
2020-09-29,111.2490234375,139.69000244140625
2020-09-30,112.92618560791016,143.00332641601562
2020-10-01,113.88178253173828,149.3866729736328
2020-10-02,110.20563507080078,138.3633270263672
2020-10-05,113.59901428222656,141.89332580566406
2020-10-06,110.34219360351562,137.9933319091797
2020-10-07,112.2143783569336,141.76666259765625
2020-10-08,112.10710144042969,141.97332763671875
2020-10-09,114.05729675292969,144.6666717529297
2020-10-12,121.30230712890625,147.43333435058594
2020-10-13,118.08447265625,148.88333129882812
2020-10-14,118.17222595214844,153.76666259765625
2020-10-15,117.70417022705078,149.6266632080078
2020-10-16,116.05625915527344,146.55667114257812
2020-10-19,113.09196472167969,143.61000061035156
2020-10-20,114.58386993408203,140.64666748046875
2020-10-21,113.95977020263672,140.8800048828125
2020-10-22,112.86768341064453,141.92999267578125
2020-10-23,112.17536163330078,140.2100067138672
2020-10-26,112.18511199951172,140.0933380126953
2020-10-27,113.6965103149414,141.55999755859375
2020-10-28,108.43098449707031,135.33999633789062
2020-10-29,112.4483871459961,136.94332885742188
2020-10-30,106.14923858642578,129.34666442871094
2020-11-02,106.06149291992188,133.50332641601562
2020-11-03,107.68990325927734,141.3000030517578
2020-11-04,112.08759307861328,140.32666015625
2020-11-05,116.0660171508789,146.02999877929688
2020-11-06,115.93415069580078,143.31666564941406
2020-11-09,113.61917114257812,140.4199981689453
2020-11-10,113.27729797363281,136.7866668701172
2020-11-11,116.71556091308594,139.0433349609375
2020-11-12,116.44207000732422,137.25332641601562
2020-11-13,116.49092102050781,136.1666717529297
2020-11-16,117.50676727294922,136.02999877929688
2020-11-17,116.61788177490234,147.20333862304688
2020-11-18,115.28947448730469,162.2133331298828
2020-11-19,115.88529205322266,166.42333984375
2020-11-20,114.61549377441406,163.20333862304688
2020-11-23,111.2065200805664,173.9499969482422
2020-11-24,112.49588012695312,185.1266632080078
2020-11-25,113.3359146118164,191.3333282470703
2020-11-27,113.8829116821289,195.25332641601562
2020-11-30,116.28578186035156,189.1999969482422
2020-12-01,119.8705825805664,194.9199981689453
2020-12-02,120.22221374511719,189.60667419433594
2020-12-03,120.08546447753906,197.7933349609375
2020-12-04,119.41149139404297,199.67999267578125
2020-12-07,120.87666320800781,213.9199981689453
2020-12-08,121.49201965332031,216.6266632080078
2020-12-09,118.95240020751953,201.4933319091797
2020-12-10,120.37849426269531,209.02333068847656
2020-12-11,119.5677719116211,203.3300018310547
2020-12-14,118.95240020751953,213.27667236328125
2020-12-15,124.91075897216797,211.0833282470703
2020-12-16,124.84239196777344,207.58999633789062
2020-12-17,125.71170043945312,218.63333129882812
2020-12-18,123.71910095214844,231.6666717529297
2020-12-21,125.25262451171875,216.6199951171875
2020-12-22,128.81788635253906,213.44667053222656
2020-12-23,127.91923522949219,215.32666015625
2020-12-24,128.9058074951172,220.58999633789062
2020-12-28,133.5162353515625,221.22999572753906
2020-12-29,131.73843383789062,221.99667358398438
2020-12-30,130.6151580810547,231.5933380126953
2020-12-31,129.60906982421875,235.22332763671875
2021-01-04,126.40525817871094,243.2566680908203
2021-01-05,127.96807861328125,245.0366668701172
2021-01-06,123.66046142578125,251.9933319091797
2021-01-07,127.88016510009766,272.0133361816406
2021-01-08,128.98391723632812,293.3399963378906
2021-01-11,125.9852066040039,270.39666748046875
2021-01-12,125.80940246582031,283.14666748046875
2021-01-13,127.85087585449219,284.8033447265625
2021-01-14,125.9168701171875,281.6666564941406
2021-01-15,124.18794250488281,275.38665771484375
2021-01-19,124.8619155883789,281.51666259765625
2021-01-20,128.96441650390625,283.48333740234375
2021-01-21,133.69200134277344,281.663330078125
2021-01-22,135.84092712402344,282.21331787109375
2021-01-25,139.6015167236328,293.6000061035156
2021-01-26,139.83596801757812,294.36334228515625
2021-01-27,138.76153564453125,288.0533447265625
2021-01-28,133.90689086914062,278.4766540527344
2021-01-29,128.8960723876953,264.510009765625
2021-02-01,131.02540588378906,279.9366760253906
2021-02-02,131.8556671142578,290.92999267578125
2021-02-03,130.83006286621094,284.89666748046875
2021-02-04,134.19993591308594,283.3299865722656
2021-02-05,133.78419494628906,284.07666015625
2021-02-08,133.9309539794922,287.8066711425781
2021-02-09,133.05050659179688,283.1533203125
2021-02-10,132.44398498535156,268.2733459472656
2021-02-11,132.18968200683594,270.5533447265625
2021-02-12,132.42445373535156,272.0400085449219
2021-02-16,130.2918701171875,265.40667724609375
2021-02-17,127.99299621582031,266.04998779296875
2021-02-18,126.88760375976562,262.4599914550781
2021-02-19,127.0440902709961,260.4333190917969
2021-02-22,123.25831604003906,238.1666717529297
2021-02-23,123.12136840820312,232.94667053222656
2021-02-24,122.6224594116211,247.33999633789062
2021-02-25,118.35734558105469,227.4066619873047
2021-02-26,118.62146759033203,225.1666717529297
2021-03-01,125.00935363769531,239.47666931152344
2021-03-02,122.39746856689453,228.81333923339844
2021-03-03,119.4040298461914,217.73333740234375
2021-03-04,117.51604461669922,207.14666748046875
2021-03-05,118.7779769897461,199.31666564941406
2021-03-08,113.82808685302734,187.6666717529297
2021-03-09,118.45515441894531,224.52667236328125
2021-03-10,117.36930847167969,222.68666076660156
2021-03-11,119.30623626708984,233.1999969482422
2021-03-12,118.39646911621094,231.2433319091797
2021-03-15,121.29206085205078,235.97999572753906
2021-03-16,122.83769226074219,225.6266632080078
2021-03-17,122.04531860351562,233.93666076660156
2021-03-18,117.90733337402344,217.72000122070312
2021-03-19,117.37906646728516,218.2899932861328
2021-03-22,120.70513153076172,223.3333282470703
2021-03-23,119.87361907958984,220.72000122070312
2021-03-24,117.47693634033203,210.08999633789062
2021-03-25,117.9660415649414,213.4633331298828
2021-03-26,118.57254791259766,206.23666381835938
2021-03-29,118.7486343383789,203.76333618164062
2021-03-30,117.29106140136719,211.8733367919922
2021-03-31,119.49210357666016,222.64332580566406
2021-04-01,120.32360076904297,220.5833282470703
2021-04-05,123.1604995727539,230.35000610351562
2021-04-06,123.46373748779297,230.5399932861328
2021-04-07,125.11698913574219,223.6566619873047
2021-04-08,127.52345275878906,227.93333435058594
2021-04-09,130.10601806640625,225.67333984375
2021-04-12,128.38430786132812,233.9933319091797
2021-04-13,131.50489807128906,254.10667419433594
2021-04-14,129.15713500976562,244.07666015625
2021-04-15,131.57334899902344,246.28334045410156
2021-04-16,131.24075317382812,246.5933380126953
2021-04-19,131.90594482421875,238.2100067138672
2021-04-20,130.21363830566406,239.663330078125
2021-04-21,130.59510803222656,248.0399932861328
2021-04-22,129.06906127929688,239.89666748046875
2021-04-23,131.39727783203125,243.13333129882812
2021-04-26,131.78858947753906,246.06666564941406
2021-04-27,131.4657745361328,234.913330078125
2021-04-28,130.67337036132812,231.46665954589844
2021-04-29,130.57553100585938,225.6666717529297
2021-04-30,128.59951782226562,236.47999572753906
2021-05-03,129.65603637695312,228.3000030517578
2021-05-04,125.06806945800781,224.53334045410156
2021-05-05,125.31263732910156,223.64666748046875
2021-05-06,126.91695404052734,221.17999267578125
2021-05-07,127.59307861328125,224.1233367919922
2021-05-10,124.30060577392578,209.67999267578125
2021-05-11,123.37948608398438,205.73333740234375
2021-05-12,120.3025894165039,196.6300048828125
2021-05-13,122.45838928222656,190.56333923339844
2021-05-14,124.88854217529297,196.5800018310547
2021-05-17,123.73223876953125,192.27667236328125
2021-05-18,122.34080505371094,192.6233367919922
2021-05-19,122.18401336669922,187.82000732421875
2021-05-20,124.75135803222656,195.5933380126953
2021-05-21,122.90914154052734,193.6266632080078
2021-05-24,124.54558563232422,202.14666748046875
2021-05-25,124.34959411621094,201.56333923339844
2021-05-26,124.30060577392578,206.3766632080078
2021-05-27,122.76215362548828,210.28334045410156
2021-05-28,122.1056137084961,208.4066619873047
2021-06-01,121.7822494506836,207.96665954589844
2021-06-02,122.54657745361328,201.7066650390625
2021-06-03,121.05711364746094,190.94667053222656
2021-06-04,123.35989379882812,199.68333435058594
2021-06-07,123.36968994140625,201.7100067138672
2021-06-08,124.19280242919922,201.19667053222656
2021-06-09,124.57496643066406,199.5933380126953
2021-06-10,123.57546997070312,203.3733367919922
2021-06-11,124.79055786132812,203.29666137695312
2021-06-14,127.85762786865234,205.89666748046875
2021-06-15,127.03453826904297,199.7866668701172
2021-06-16,127.5343017578125,201.6233367919922
2021-06-17,129.1413116455078,205.53334045410156
2021-06-18,127.83804321289062,207.77000427246094
2021-06-21,129.64105224609375,206.94332885742188
2021-06-22,131.2873077392578,207.90333557128906
2021-06-23,131.012939453125,218.85667419433594
2021-06-24,130.728759765625,226.60667419433594
2021-06-25,130.43475341796875,223.9566650390625
2021-06-28,132.07122802734375,229.57333374023438
2021-06-29,133.59007263183594,226.9199981689453
2021-06-30,134.20741271972656,226.56666564941406
2021-07-01,134.51119995117188,225.97332763671875
2021-07-02,137.14715576171875,226.3000030517578
2021-07-06,139.1657257080078,219.86000061035156
2021-07-07,141.66444396972656,214.88333129882812
2021-07-08,140.36119079589844,217.60333251953125
2021-07-09,142.193603515625,218.98333740234375
2021-07-12,141.5958709716797,228.56666564941406
2021-07-13,142.7129669189453,222.84666442871094
2021-07-14,146.15240478515625,217.7933349609375
2021-07-15,145.49591064453125,216.86666870117188
2021-07-16,143.44790649414062,214.74000549316406
2021-07-19,139.58705139160156,215.4066619873047
2021-07-20,143.2127227783203,220.1666717529297
2021-07-21,142.477783203125,218.42999267578125
2021-07-22,143.8496856689453,216.4199981689453
2021-07-23,145.57427978515625,214.4600067138672
2021-07-26,145.9956512451172,219.2066650390625
2021-07-27,143.8202667236328,214.92666625976562
2021-07-28,142.0662078857422,215.66000366210938
2021-07-29,142.7129669189453,225.78334045410156
2021-07-30,142.92857360839844,229.06666564941406
2021-08-02,142.5953826904297,236.55667114257812
2021-08-03,144.3983917236328,236.5800018310547
2021-08-04,143.99664306640625,236.97332763671875
2021-08-05,144.10443115234375,238.2100067138672
2021-08-06,143.41746520996094,233.03334045410156
2021-08-09,143.36837768554688,237.9199981689453
2021-08-10,142.8875274658203,236.663330078125
2021-08-11,143.1427001953125,235.94000244140625
2021-08-12,146.1162567138672,240.75
2021-08-13,146.3223419189453,239.05667114257812
2021-08-16,148.3046875,228.72332763671875
2021-08-17,147.39202880859375,221.90333557128906
2021-08-18,143.6333465576172,229.663330078125
2021-08-19,143.967041015625,224.49000549316406
2021-08-20,145.42926025390625,226.75332641601562
2021-08-23,146.92100524902344,235.43333435058594
2021-08-24,146.8326416015625,236.163330078125
2021-08-25,145.59608459472656,237.06666564941406
2021-08-26,144.7913818359375,233.72000122070312
2021-08-27,145.83164978027344,237.30667114257812
2021-08-30,150.2674560546875,243.6366729736328
2021-08-31,149.00146484375,245.24000549316406
2021-09-01,149.66876220703125,244.69667053222656
2021-09-02,150.78756713867188,244.1300048828125
2021-09-03,151.4254608154297,244.52333068847656
2021-09-07,153.77093505859375,250.97332763671875
2021-09-08,152.22035217285156,251.2899932861328
2021-09-09,151.19973754882812,251.6199951171875
2021-09-10,146.19473266601562,245.42333984375
2021-09-13,146.7639617919922,247.6666717529297
2021-09-14,145.36056518554688,248.163330078125
2021-09-15,146.25363159179688,251.94332885742188
2021-09-16,146.0181121826172,252.3300018310547
2021-09-17,143.3389892578125,253.163330078125
2021-09-20,140.277099609375,243.38999938964844
2021-09-21,140.75794982910156,246.4600067138672
2021-09-22,143.13291931152344,250.64666748046875
2021-09-23,144.09461975097656,251.2133331298828
2021-09-24,144.18295288085938,258.1300048828125
2021-09-27,142.6618194580078,263.78668212890625
2021-09-28,139.26629638671875,259.1866760253906
2021-09-29,140.16912841796875,260.4366760253906
2021-09-30,138.86390686035156,258.49334716796875
2021-10-01,139.9925079345703,258.40667724609375
2021-10-04,136.54786682128906,260.510009765625
2021-10-05,138.48121643066406,260.1966552734375
2021-10-06,139.35459899902344,260.9166564941406
2021-10-07,140.6205596923828,264.53668212890625
2021-10-08,140.23785400390625,261.8299865722656
2021-10-11,140.14952087402344,263.9800109863281
2021-10-12,138.8737335205078,268.5733337402344
2021-10-13,138.28492736816406,270.3599853515625
2021-10-14,141.081787109375,272.7733459472656
2021-10-15,142.14170837402344,281.010009765625
2021-10-18,143.81985473632812,290.03668212890625
2021-10-19,145.98863220214844,288.0899963378906
2021-10-20,146.47933959960938,288.6000061035156
2021-10-21,146.69522094726562,298.0
2021-10-22,145.91998291015625,303.2266540527344
2021-10-25,145.8708953857422,341.6199951171875
2021-10-26,146.53823852539062,339.4766540527344
2021-10-27,146.07696533203125,345.9533386230469
2021-10-28,149.7277069091797,359.0133361816406
2021-10-29,147.00926208496094,371.3333435058594
2021-11-01,146.1849365234375,402.86334228515625
2021-11-02,147.22518920898438,390.6666564941406
2021-11-03,148.66781616210938,404.6199951171875
2021-11-04,148.147705078125,409.9700012207031
2021-11-05,148.6784210205078,407.36334228515625
2021-11-08,147.85284423828125,387.64666748046875
2021-11-09,148.21646118164062,341.1666564941406
2021-11-10,145.37615966796875,355.98333740234375
2021-11-11,145.32705688476562,354.5033264160156
2021-11-12,147.41061401367188,344.47332763671875
2021-11-15,147.42041015625,337.7966613769531
2021-11-16,148.40321350097656,351.57666015625
2021-11-17,150.85037231445312,363.0033264160156
2021-11-18,155.15504455566406,365.4599914550781
2021-11-19,157.7889862060547,379.0199890136719
2021-11-22,158.2509002685547,385.6233215332031
2021-11-23,158.63418579101562,369.6766662597656
2021-11-24,159.15505981445312,372.0
2021-11-26,154.11328125,360.6400146484375
2021-11-29,157.4842987060547,378.9966735839844
2021-11-30,162.457275390625,381.586669921875
2021-12-01,161.93638610839844,365.0
2021-12-02,160.94375610351562,361.5333251953125
2021-12-03,159.05677795410156,338.3233337402344
2021-12-06,162.47694396972656,336.336669921875
2021-12-07,168.2361602783203,350.5833435058594
2021-12-08,172.069091796875,356.32000732421875
2021-12-09,171.55801391601562,334.6000061035156
2021-12-10,176.36395263671875,339.010009765625
2021-12-13,172.71775817871094,322.13665771484375
2021-12-14,171.3319854736328,319.5033264160156
2021-12-15,176.21649169921875,325.3299865722656
2021-12-16,169.29759216308594,308.97332763671875
2021-12-17,168.1968536376953,310.8566589355469
2021-12-20,166.83074951171875,299.9800109863281
2021-12-21,170.01502990722656,312.84332275390625
2021-12-22,172.6194305419922,336.2900085449219
2021-12-23,173.24844360351562,355.6666564941406
2021-12-27,177.2288055419922,364.64666748046875
2021-12-28,176.20664978027344,362.8233337402344
2021-12-29,176.29515075683594,362.0633239746094
2021-12-30,175.13543701171875,356.7799987792969
2021-12-31,174.51629638671875,352.260009765625
2022-01-03,178.87991333007812,399.9266662597656
2022-01-04,176.60964965820312,383.1966552734375
2022-01-05,171.91184997558594,362.7066650390625
2022-01-06,169.0420684814453,354.8999938964844
2022-01-07,169.20913696289062,342.32000732421875
2022-01-10,169.22879028320312,352.7066650390625
2022-01-11,172.069091796875,354.79998779296875
2022-01-12,172.51136779785156,368.739990234375
2022-01-13,169.22879028320312,343.85333251953125
2022-01-14,170.0937042236328,349.8699951171875
2022-01-18,166.87991333007812,343.5033264160156
2022-01-19,163.3712921142578,331.8833312988281
2022-01-20,161.6808624267578,332.0899963378906
2022-01-21,159.61697387695312,314.6333312988281
2022-01-24,158.84056091308594,310.0
2022-01-25,157.03221130371094,306.1333312988281
2022-01-26,156.9437255859375,312.4700012207031
2022-01-27,156.4818572998047,276.3666687011719
2022-01-28,167.4008026123047,282.1166687011719
2022-01-31,171.77426147460938,312.239990234375
2022-02-01,171.60719299316406,310.4166564941406
2022-02-02,172.81600952148438,301.88665771484375
2022-02-03,169.92657470703125,297.0466613769531
2022-02-04,169.64120483398438,307.7733459472656
2022-02-07,168.92286682128906,302.4466552734375
2022-02-08,172.04229736328125,307.3333435058594
2022-02-09,173.46917724609375,310.6666564941406
2022-02-10,169.37551879882812,301.51666259765625
2022-02-11,165.9510040283203,286.6666564941406
2022-02-14,166.1871795654297,291.9200134277344
2022-02-15,170.0348358154297,307.4766540527344
2022-02-16,169.79867553710938,307.7966613769531
2022-02-17,166.1871795654297,292.1166687011719
2022-02-18,164.63238525390625,285.6600036621094
2022-02-22,161.6999053955078,273.84332275390625
2022-02-23,157.51768493652344,254.67999267578125
2022-02-24,160.1450958251953,266.92333984375
2022-02-25,162.221435546875,269.9566650390625
2022-02-28,162.4871063232422,290.1433410644531
2022-03-01,160.59771728515625,288.1233215332031
2022-03-02,163.90415954589844,293.2966613769531
2022-03-03,163.57943725585938,279.7633361816406
2022-03-04,160.56822204589844,279.42999267578125
2022-03-07,156.7599334716797,268.1933288574219
2022-03-08,154.92959594726562,274.79998779296875
2022-03-09,160.35171508789062,286.3233337402344
2022-03-10,155.99237060546875,279.4333190917969
2022-03-11,152.26278686523438,265.1166687011719
2022-03-14,148.21835327148438,255.4566650390625
2022-03-15,152.61705017089844,267.2966613769531
2022-03-16,157.0452880859375,280.07666015625
2022-03-17,158.0588836669922,290.5333251953125
2022-03-18,161.3653106689453,301.7966613769531
2022-03-21,162.7429962158203,307.0533447265625
2022-03-22,166.12815856933594,331.32666015625
2022-03-23,167.4959716796875,333.03668212890625
2022-03-24,171.29444885253906,337.97332763671875
2022-03-25,171.93406677246094,336.8800048828125
2022-03-28,172.80001831054688,363.9466552734375
2022-03-29,176.10646057128906,366.5233459472656
2022-03-30,174.93545532226562,364.663330078125
2022-03-31,171.82583618164062,359.20001220703125
2022-04-01,171.53060913085938,361.5299987792969
2022-04-04,175.59475708007812,381.8166809082031
2022-04-05,172.26861572265625,363.7533264160156
2022-04-06,169.09017944335938,348.586669921875
2022-04-07,169.39520263671875,352.4200134277344
2022-04-08,167.3778839111328,341.8299865722656
2022-04-11,163.1071014404297,325.30999755859375
2022-04-12,164.98663330078125,328.98333740234375
2022-04-13,167.68295288085938,340.7900085449219
2022-04-14,162.65440368652344,328.3333435058594
2022-04-18,162.43797302246094,334.7633361816406
2022-04-19,164.7307586669922,342.7166748046875
2022-04-20,164.56349182128906,325.73333740234375
2022-04-21,163.7664031982422,336.260009765625
2022-04-22,159.21022033691406,335.01666259765625
2022-04-25,160.28285217285156,332.67333984375
2022-04-26,154.29978942871094,292.1400146484375
2022-04-27,154.07347106933594,293.836669921875
2022-04-28,161.03074645996094,292.5033264160156
2022-04-29,155.13624572753906,290.2533264160156
2022-05-02,155.44134521484375,300.9800109863281
2022-05-03,156.9370574951172,303.0833435058594
2022-05-04,163.3727569580078,317.5400085449219
2022-05-05,154.27027893066406,291.09332275390625
2022-05-06,154.99952697753906,288.54998779296875
2022-05-09,149.85523986816406,262.3699951171875
2022-05-10,152.26971435546875,266.67999267578125
2022-05-11,144.37582397460938,244.6666717529297
2022-05-12,140.49298095703125,242.6666717529297
2022-05-13,144.97702026367188,256.5299987792969
2022-05-16,143.4297637939453,241.4566650390625
2022-05-17,147.0761260986328,253.8699951171875
2022-05-18,138.77821350097656,236.60333251953125
2022-05-19,135.35853576660156,236.47332763671875
2022-05-20,135.5950469970703,221.3000030517578
2022-05-23,141.03497314453125,224.96665954589844
2022-05-24,138.3248748779297,209.3866729736328
2022-05-25,138.4825439453125,219.60000610351562
2022-05-26,141.69528198242188,235.91000366210938
2022-05-27,147.47030639648438,253.2100067138672
2022-05-31,146.68190002441406,252.75332641601562
2022-06-01,146.55380249023438,246.7899932861328
2022-06-02,149.01754760742188,258.3333435058594
2022-06-03,143.2720947265625,234.51666259765625
